year,hs2,cou,exports,imports,tradebalance
2012,43,British Columbia,9737890.0,4160674.0,5577216.0
2012,43,Manitoba,6653533.0,2438335.0,4215198.0
2012,43,New Brunswick,505326.0,3834.0,501492.0
2012,43,Newfoundland and Labrador,6713118.0,105760.0,6607358.0
2012,43,Northwest Territories,648.0,,648.0
2012,43,Nova Scotia,5675462.0,26.0,5675436.0
2012,43,Nunavut,628991.0,,628991.0
2012,43,Ontario,577153084.0,200030814.0,377122270.0
2012,43,Prince Edward Island,1856098.0,,1856098.0
2012,43,Quebec,97809706.0,16593432.0,81216274.0
2012,43,Saskatchewan,68827.0,15350.0,53477.0
2012,43,Yukon Territory,20067.0,349458.0,-329391.0
2012,44,Alberta,545689867.0,155137990.0,390551877.0
2012,44,British Columbia,6061857228.0,759410210.0,5302447018.0
2012,44,Manitoba,110121385.0,147532702.0,-37411317.0
2012,44,New Brunswick,404181587.0,114790469.0,289391118.0
2012,44,Newfoundland and Labrador,3751659.0,281516.0,3470143.0
2012,44,Northwest Territories,120970.0,,120970.0
2012,44,Nova Scotia,93973943.0,29568596.0,64405347.0
2012,44,Ontario,898854732.0,1138205818.0,-239351086.0
2012,44,Prince Edward Island,226031.0,20312.0,205719.0
2012,44,Quebec,1713040901.0,721296214.0,991744687.0
2012,44,Saskatchewan,174398482.0,34911249.0,139487233.0
2012,44,Yukon Territory,129039.0,7413.0,121626.0
2012,45,Alberta,22535.0,2647528.0,-2624993.0
2012,45,British Columbia,68166.0,5128260.0,-5060094.0
2012,45,Manitoba,14663.0,531731.0,-517068.0
2012,45,New Brunswick,,59440.0,-59440.0
2012,45,Newfoundland and Labrador,,4743.0,-4743.0
2012,45,Nova Scotia,3.0,15876.0,-15873.0
2012,45,Ontario,4342254.0,20480575.0,-16138321.0
2012,45,Quebec,326098.0,4262248.0,-3936150.0
2012,45,Saskatchewan,,70799.0,-70799.0
2012,46,Alberta,25813.0,2392580.0,-2366767.0
2012,46,British Columbia,6452353.0,23044696.0,-16592343.0
2012,46,Manitoba,2192342.0,735929.0,1456413.0
2012,46,New Brunswick,24540.0,213568.0,-189028.0
2012,46,Nova Scotia,1022364.0,1230631.0,-208267.0
2012,46,Ontario,11322622.0,17707848.0,-6385226.0
2012,46,Quebec,223551.0,6856816.0,-6633265.0
2012,46,Saskatchewan,31900.0,256260.0,-224360.0
2012,46,Yukon Territory,,50.0,-50.0
2012,47,Alberta,1430824181.0,458631.0,1430365550.0
2012,47,British Columbia,2914106689.0,14270171.0,2899836518.0
2012,47,Manitoba,9538013.0,711798.0,8826215.0
2012,47,New Brunswick,505250349.0,15997706.0,489252643.0
2012,47,Northwest Territories,7200.0,,7200.0
2012,47,Nova Scotia,170046735.0,1164.0,170045571.0
2012,47,Nunavut,62875.0,,62875.0
2012,47,Ontario,643216097.0,134012864.0,509203233.0
2012,47,Prince Edward Island,50374.0,,50374.0
2012,47,Quebec,877402847.0,159585312.0,717817535.0
2012,47,Saskatchewan,200344374.0,184304.0,200160070.0
2012,47,Yukon Territory,,38828.0,-38828.0
2012,48,Alberta,165977578.0,133174670.0,32802908.0
2012,48,British Columbia,1071818250.0,652489190.0,419329060.0
2012,48,Manitoba,222314658.0,264935796.0,-42621138.0
2012,48,New Brunswick,512187639.0,87781321.0,424406318.0
2012,48,Newfoundland and Labrador,114323891.0,5683877.0,108640014.0
2012,48,Nova Scotia,120457162.0,15981598.0,104475564.0
2012,48,Nunavut,5175.0,,5175.0
2012,48,Ontario,2039179594.0,3353664857.0,-1314485263.0
2012,48,Prince Edward Island,1346754.0,,1346754.0
2012,48,Quebec,4218380584.0,890948727.0,3327431857.0
2012,48,Saskatchewan,2445617.0,38262741.0,-35817124.0
2012,48,Yukon Territory,6179.0,11436.0,-5257.0
2012,49,Alberta,11253570.0,41272382.0,-30018812.0
2012,49,British Columbia,58838535.0,306139766.0,-247301231.0
2012,49,Manitoba,94419177.0,260026641.0,-165607464.0
2012,49,New Brunswick,494530.0,19201311.0,-18706781.0
2012,49,Newfoundland and Labrador,421442.0,30929.0,390513.0
2012,49,Northwest Territories,6110.0,,6110.0
2012,49,Nova Scotia,626545.0,853211.0,-226666.0
2012,49,Nunavut,1881.0,,1881.0
2012,49,Ontario,526492959.0,2120357302.0,-1593864343.0
2012,49,Prince Edward Island,139504.0,5518.0,133986.0
2012,49,Quebec,289748729.0,311275997.0,-21527268.0
2012,49,Saskatchewan,346166.0,21045722.0,-20699556.0
2012,49,Yukon Territory,,39614.0,-39614.0
2012,50,Alberta,2714.0,545413.0,-542699.0
2012,50,British Columbia,2751.0,2731302.0,-2728551.0
2012,50,Manitoba,,664648.0,-664648.0
2012,50,New Brunswick,,86.0,-86.0
2012,50,Nova Scotia,166973.0,203101.0,-36128.0
2012,50,Ontario,1191869.0,5603285.0,-4411416.0
2012,50,Quebec,504068.0,3374406.0,-2870338.0
2012,50,Saskatchewan,,970.0,-970.0
2012,51,Alberta,151785.0,272028.0,-120243.0
2012,51,British Columbia,33320.0,2893331.0,-2860011.0
2012,51,Manitoba,,456894.0,-456894.0
2012,51,New Brunswick,40379.0,261471.0,-221092.0
2012,51,Newfoundland and Labrador,898.0,5727.0,-4829.0
2012,51,Nova Scotia,9724.0,421416.0,-411692.0
2012,51,Ontario,27484462.0,39654684.0,-12170222.0
2012,51,Prince Edward Island,27218.0,25743.0,1475.0
2012,51,Quebec,7998688.0,51156986.0,-43158298.0
2012,51,Saskatchewan,,29154.0,-29154.0
2012,52,Alberta,90917.0,2001127.0,-1910210.0
2012,52,British Columbia,79172.0,15290666.0,-15211494.0
2012,52,Manitoba,93954.0,9879418.0,-9785464.0
2012,52,New Brunswick,3050.0,1438924.0,-1435874.0
2012,52,Newfoundland and Labrador,,1225.0,-1225.0
2012,52,Nova Scotia,1987.0,900615.0,-898628.0
2012,52,Nunavut,2544.0,,2544.0
2012,52,Ontario,26343368.0,78503013.0,-52159645.0
2012,52,Prince Edward Island,18592.0,,18592.0
2012,52,Quebec,3525747.0,47505900.0,-43980153.0
2012,52,Saskatchewan,,387526.0,-387526.0
2012,53,Alberta,391930.0,1160033.0,-768103.0
2012,53,British Columbia,69460.0,3085585.0,-3016125.0
2012,53,Manitoba,7569252.0,2555199.0,5014053.0
2012,53,New Brunswick,155.0,137710.0,-137555.0
2012,53,Newfoundland and Labrador,,2532.0,-2532.0
2012,53,Nova Scotia,145.0,265099.0,-264954.0
2012,53,Ontario,1785115.0,9644706.0,-7859591.0
2012,53,Quebec,197715.0,5611235.0,-5413520.0
2012,53,Saskatchewan,1398269.0,378749.0,1019520.0
2012,54,Alberta,131782.0,15470889.0,-15339107.0
2012,54,British Columbia,406148.0,14936662.0,-14530514.0
2012,54,Manitoba,540253.0,12104846.0,-11564593.0
2012,54,New Brunswick,643663.0,15547867.0,-14904204.0
2012,54,Newfoundland and Labrador,,489.0,-489.0
2012,54,Nova Scotia,6302799.0,6429724.0,-126925.0
2012,54,Ontario,454002102.0,339500690.0,114501412.0
2012,54,Prince Edward Island,38083.0,,38083.0
2012,54,Quebec,80145040.0,150926882.0,-70781842.0
2012,54,Saskatchewan,34483.0,5267101.0,-5232618.0
2012,55,Alberta,282272.0,3274534.0,-2992262.0
2012,55,British Columbia,328615.0,12913878.0,-12585263.0
2012,55,Manitoba,243362.0,12858945.0,-12615583.0
2012,55,New Brunswick,8244.0,1699423.0,-1691179.0
2012,55,Newfoundland and Labrador,,3034.0,-3034.0
2012,55,Nova Scotia,1529248.0,187800.0,1341448.0
2012,55,Ontario,56034075.0,212924818.0,-156890743.0
2012,55,Quebec,38123085.0,136149760.0,-98026675.0
2012,55,Saskatchewan,11034.0,509657.0,-498623.0
2012,56,Alberta,884902.0,27703409.0,-26818507.0
2012,56,British Columbia,10065900.0,54107288.0,-44041388.0
2012,56,Manitoba,709500.0,25469312.0,-24759812.0
2012,56,New Brunswick,139927.0,14572895.0,-14432968.0
2012,56,Newfoundland and Labrador,212998.0,1909089.0,-1696091.0
2012,56,Northwest Territories,2.0,,2.0
2012,56,Nova Scotia,7136101.0,15508393.0,-8372292.0
2012,56,Ontario,115184162.0,326846362.0,-211662200.0
2012,56,Prince Edward Island,9885.0,1988.0,7897.0
2012,56,Quebec,52108100.0,94301596.0,-42193496.0
2012,56,Saskatchewan,967743.0,13880705.0,-12912962.0
2012,56,Yukon Territory,,741.0,-741.0
2012,57,Alberta,48365.0,29929224.0,-29880859.0
2012,57,British Columbia,919187.0,107393876.0,-106474689.0
2012,57,Manitoba,81631.0,146282481.0,-146200850.0
2012,57,New Brunswick,282.0,8613508.0,-8613226.0
2012,57,Newfoundland and Labrador,759.0,,759.0
2012,57,Northwest Territories,,1546.0,-1546.0
2012,57,Nova Scotia,27464923.0,474095.0,26990828.0
2012,57,Ontario,106059426.0,462211156.0,-356151730.0
2012,57,Prince Edward Island,66591.0,,66591.0
2012,57,Quebec,37875485.0,83608395.0,-45732910.0
2012,57,Saskatchewan,36545.0,4648563.0,-4612018.0
2012,58,Alberta,157552.0,2306081.0,-2148529.0
2012,58,British Columbia,3304691.0,12226644.0,-8921953.0
2012,58,Manitoba,2791213.0,4947224.0,-2156011.0
2012,58,New Brunswick,2287.0,1694283.0,-1691996.0
2012,58,Newfoundland and Labrador,152.0,4132.0,-3980.0
2012,58,Nova Scotia,168693.0,431906.0,-263213.0
2012,58,Ontario,25231529.0,75909676.0,-50678147.0
2012,58,Prince Edward Island,1452.0,,1452.0
2012,58,Quebec,29527579.0,27878891.0,1648688.0
2012,58,Saskatchewan,128499.0,187551.0,-59052.0
2012,58,Yukon Territory,,30.0,-30.0
2012,59,Alberta,802295.0,9342012.0,-8539717.0
2012,59,British Columbia,2105998.0,31772299.0,-29666301.0
2012,59,Manitoba,741057.0,25298183.0,-24557126.0
2012,59,New Brunswick,87632.0,4339720.0,-4252088.0
2012,59,Newfoundland and Labrador,,141903.0,-141903.0
2012,59,Nova Scotia,31427251.0,3077939.0,28349312.0
2012,59,Ontario,394915615.0,286540393.0,108375222.0
2012,59,Prince Edward Island,729899.0,,729899.0
2012,59,Quebec,124680092.0,70885425.0,53794667.0
2012,59,Saskatchewan,61079.0,15817503.0,-15756424.0
2012,59,Yukon Territory,,210.0,-210.0
2012,60,Alberta,12496.0,5248111.0,-5235615.0
2012,60,British Columbia,316058.0,46707715.0,-46391657.0
2012,60,Manitoba,42397.0,5102448.0,-5060051.0
2012,60,New Brunswick,54943.0,314381.0,-259438.0
2012,60,Nova Scotia,1378124.0,1053798.0,324326.0
2012,60,Ontario,19016407.0,74522075.0,-55505668.0
2012,60,Prince Edward Island,2232.0,,2232.0
2012,60,Quebec,38111361.0,75400277.0,-37288916.0
2012,60,Saskatchewan,19112.0,2953040.0,-2933928.0
2012,61,Alberta,2534355.0,49229063.0,-46694708.0
2012,61,British Columbia,49587537.0,1199687767.0,-1150100230.0
2012,61,Manitoba,321467.0,56703214.0,-56381747.0
2012,61,New Brunswick,14596.0,2292823.0,-2278227.0
2012,61,Newfoundland and Labrador,41008.0,224238.0,-183230.0
2012,61,Nova Scotia,7960211.0,36470036.0,-28509825.0
2012,61,Nunavut,5840.0,,5840.0
2012,61,Ontario,224026413.0,1653891307.0,-1429864894.0
2012,61,Prince Edward Island,41300.0,46.0,41254.0
2012,61,Quebec,192735896.0,1272882360.0,-1080146464.0
2012,61,Saskatchewan,588792.0,6615552.0,-6026760.0
2012,61,Yukon Territory,,1071.0,-1071.0
2012,62,Alberta,12817783.0,94232150.0,-81414367.0
2012,62,British Columbia,45942698.0,983092010.0,-937149312.0
2012,62,Manitoba,6603510.0,91630607.0,-85027097.0
2012,62,New Brunswick,294273.0,3739602.0,-3445329.0
2012,62,Newfoundland and Labrador,96355.0,184627.0,-88272.0
2012,62,Northwest Territories,467.0,,467.0
2012,62,Nova Scotia,222041.0,40238955.0,-40016914.0
2012,62,Nunavut,10929.0,,10929.0
2012,62,Ontario,295853044.0,1771941771.0,-1476088727.0
2012,62,Prince Edward Island,22095.0,69.0,22026.0
2012,62,Quebec,200544747.0,1226603979.0,-1026059232.0
2012,62,Saskatchewan,3020384.0,8052816.0,-5032432.0
2012,62,Yukon Territory,427.0,699.0,-272.0
2012,63,Alberta,9189192.0,70393540.0,-61204348.0
2012,63,British Columbia,42172593.0,217314464.0,-175141871.0
2012,63,Manitoba,6814508.0,45787469.0,-38972961.0
2012,63,New Brunswick,3822321.0,9830233.0,-6007912.0
2012,63,Newfoundland and Labrador,77792.0,223366.0,-145574.0
2012,63,Northwest Territories,3698.0,,3698.0
2012,63,Nova Scotia,10005316.0,8463144.0,1542172.0
2012,63,Nunavut,56132.0,,56132.0
2012,63,Ontario,332912531.0,733703975.0,-400791444.0
2012,63,Prince Edward Island,189491.0,108210.0,81281.0
2012,63,Quebec,41580108.0,276569584.0,-234989476.0
2012,63,Saskatchewan,217084.0,11474316.0,-11257232.0
2012,63,Yukon Territory,8090.0,6059.0,2031.0
2012,64,Alberta,243262.0,41950824.0,-41707562.0
2012,64,British Columbia,1957628.0,468699798.0,-466742170.0
2012,64,Manitoba,1071069.0,24347666.0,-23276597.0
2012,64,New Brunswick,155879.0,743014.0,-587135.0
2012,64,Newfoundland and Labrador,570756.0,171186.0,399570.0
2012,64,Northwest Territories,519.0,,519.0
2012,64,Nova Scotia,129127.0,2900121.0,-2770994.0
2012,64,Ontario,190260568.0,1008183942.0,-817923374.0
2012,64,Prince Edward Island,146.0,,146.0
2012,64,Quebec,48701612.0,662187275.0,-613485663.0
2012,64,Saskatchewan,2687.0,1995093.0,-1992406.0
2012,64,Yukon Territory,,50.0,-50.0
2012,65,Alberta,226604.0,11237171.0,-11010567.0
2012,65,British Columbia,724081.0,53825383.0,-53101302.0
2012,65,Manitoba,676278.0,14420286.0,-13744008.0
2012,65,New Brunswick,30658.0,580074.0,-549416.0
2012,65,Newfoundland and Labrador,8614.0,43668.0,-35054.0
2012,65,Northwest Territories,2250.0,,2250.0
2012,65,Nova Scotia,1138751.0,175574.0,963177.0
2012,65,Nunavut,7889.0,,7889.0
2012,65,Ontario,46351356.0,133125187.0,-86773831.0
2012,65,Prince Edward Island,39209.0,1825.0,37384.0
2012,65,Quebec,17180260.0,87319037.0,-70138777.0
2012,65,Saskatchewan,227692.0,4018119.0,-3790427.0
2012,65,Yukon Territory,,1020.0,-1020.0
2012,66,Alberta,119021.0,2613964.0,-2494943.0
2012,66,British Columbia,481317.0,15610186.0,-15128869.0
2012,66,Manitoba,1766700.0,569735.0,1196965.0
2012,66,New Brunswick,,49200.0,-49200.0
2012,66,Newfoundland and Labrador,,437.0,-437.0
2012,66,Nova Scotia,19857.0,149050.0,-129193.0
2012,66,Ontario,1389659.0,38906415.0,-37516756.0
2012,66,Quebec,423671.0,13561742.0,-13138071.0
2012,66,Saskatchewan,,147266.0,-147266.0
2012,67,Alberta,193321.0,3491258.0,-3297937.0
2012,67,British Columbia,398498.0,13986289.0,-13587791.0
2012,67,Manitoba,,2796222.0,-2796222.0
2012,67,New Brunswick,,577375.0,-577375.0
2012,67,Nova Scotia,333.0,119279.0,-118946.0
2012,67,Ontario,7123572.0,52542653.0,-45419081.0
2012,67,Prince Edward Island,11717.0,,11717.0
2012,67,Quebec,15428100.0,17283911.0,-1855811.0
2012,67,Saskatchewan,1294.0,129148.0,-127854.0
2012,68,Alberta,14932647.0,132052593.0,-117119946.0
2012,68,British Columbia,36905925.0,310828655.0,-273922730.0
2012,68,Manitoba,8106270.0,110778943.0,-102672673.0
2012,68,New Brunswick,27735998.0,15963270.0,11772728.0
2012,68,Newfoundland and Labrador,1175.0,298347.0,-297172.0
2012,68,Nova Scotia,555697.0,7117980.0,-6562283.0
2012,68,Nunavut,31904.0,,31904.0
2012,68,Ontario,662796683.0,848148319.0,-185351636.0
2012,68,Prince Edward Island,341245.0,5460.0,335785.0
2012,68,Quebec,260428641.0,237667541.0,22761100.0
2012,68,Saskatchewan,106547.0,30249029.0,-30142482.0
2012,68,Yukon Territory,7727.0,11855.0,-4128.0
2012,69,Alberta,1220972.0,71288933.0,-70067961.0
2012,69,British Columbia,4096027.0,142418801.0,-138322774.0
2012,69,Manitoba,18323.0,44029141.0,-44010818.0
2012,69,New Brunswick,10402.0,2622013.0,-2611611.0
2012,69,Newfoundland and Labrador,1574.0,200602.0,-199028.0
2012,69,Nova Scotia,118633.0,12217119.0,-12098486.0
2012,69,Nunavut,33611.0,,33611.0
2012,69,Ontario,100465846.0,580051269.0,-479585423.0
2012,69,Prince Edward Island,11449.0,,11449.0
2012,69,Quebec,22760751.0,225337903.0,-202577152.0
2012,69,Saskatchewan,67.0,11876929.0,-11876862.0
2012,69,Yukon Territory,,3858.0,-3858.0
2012,70,Alberta,36438700.0,91529313.0,-55090613.0
2012,70,British Columbia,31946111.0,231431094.0,-199484983.0
2012,70,Manitoba,2940737.0,69491952.0,-66551215.0
2012,70,New Brunswick,140158.0,21603852.0,-21463694.0
2012,70,Newfoundland and Labrador,47550.0,2031304.0,-1983754.0
2012,70,Nova Scotia,2192750.0,7363945.0,-5171195.0
2012,70,Nunavut,287.0,,287.0
2012,70,Ontario,337319735.0,1622497361.0,-1285177626.0
2012,70,Prince Edward Island,159948.0,19474.0,140474.0
2012,70,Quebec,97555563.0,309104600.0,-211549037.0
2012,70,Saskatchewan,4910239.0,37279226.0,-32368987.0
2012,70,Yukon Territory,,3409.0,-3409.0
2012,71,Alberta,50380154.0,203423875.0,-153043721.0
2012,71,British Columbia,398718358.0,368018274.0,30700084.0
2012,71,Manitoba,48213487.0,92737722.0,-44524235.0
2012,71,New Brunswick,1518340.0,749674.0,768666.0
2012,71,Newfoundland and Labrador,65437.0,4193.0,61244.0
2012,71,Northwest Territories,1731938618.0,,1731938618.0
2012,71,Nova Scotia,1955774.0,1905963.0,49811.0
2012,71,Nunavut,3688422.0,,3688422.0
2012,71,Ontario,19558580403.0,13133528564.0,6425051839.0
2012,71,Prince Edward Island,160595.0,,160595.0
2012,71,Quebec,1290357538.0,1609568999.0,-319211461.0
2012,71,Saskatchewan,5729020.0,344442.0,5384578.0
2012,71,Yukon Territory,1109375.0,,1109375.0
2012,72,Alberta,270211833.0,463648549.0,-193436716.0
2012,72,British Columbia,402842217.0,1092295573.0,-689453356.0
2012,72,Manitoba,137240588.0,429501373.0,-292260785.0
2012,72,New Brunswick,40054376.0,26305666.0,13748710.0
2012,72,Newfoundland and Labrador,829077.0,11274621.0,-10445544.0
2012,72,Nova Scotia,27505786.0,56093500.0,-28587714.0
2012,72,Nunavut,248109.0,,248109.0
2012,72,Ontario,4768705756.0,5143532527.0,-374826771.0
2012,72,Prince Edward Island,320322.0,6886.0,313436.0
2012,72,Quebec,1559196471.0,1038104578.0,521091893.0
2012,72,Saskatchewan,64329758.0,270227040.0,-205897282.0
2012,72,Yukon Territory,309464.0,5008.0,304456.0
2012,73,Alberta,589691666.0,2240506813.0,-1650815147.0
2012,73,British Columbia,252163874.0,1762399754.0,-1510235880.0
2012,73,Manitoba,130227163.0,997592069.0,-867364906.0
2012,73,New Brunswick,26477403.0,147924259.0,-121446856.0
2012,73,Newfoundland and Labrador,13530362.0,85220496.0,-71690134.0
2012,73,Northwest Territories,3703.0,391.0,3312.0
2012,73,Nova Scotia,75274340.0,143061413.0,-67787073.0
2012,73,Nunavut,637797.0,,637797.0
2012,73,Ontario,3014980661.0,5120571680.0,-2105591019.0
2012,73,Prince Edward Island,1501920.0,101015.0,1400905.0
2012,73,Quebec,831348171.0,957323652.0,-125975481.0
2012,73,Saskatchewan,417977674.0,731215898.0,-313238224.0
2012,73,Yukon Territory,3889.0,1571739.0,-1567850.0
2012,74,Alberta,32824584.0,20315771.0,12508813.0
2012,74,British Columbia,103786655.0,64286367.0,39500288.0
2012,74,Manitoba,19425599.0,33796210.0,-14370611.0
2012,74,New Brunswick,7202858.0,3675770.0,3527088.0
2012,74,Newfoundland and Labrador,20147.0,84449.0,-64302.0
2012,74,Nova Scotia,27888649.0,1548818.0,26339831.0
2012,74,Nunavut,122790.0,,122790.0
2012,74,Ontario,907504351.0,1314280836.0,-406776485.0
2012,74,Prince Edward Island,106137.0,12.0,106125.0
2012,74,Quebec,2133727274.0,361943461.0,1771783813.0
2012,74,Saskatchewan,2462442.0,8535263.0,-6072821.0
2012,74,Yukon Territory,,120.0,-120.0
2012,75,Alberta,665225013.0,12102776.0,653122237.0
2012,75,British Columbia,5408037.0,20746228.0,-15338191.0
2012,75,Manitoba,815029111.0,9337454.0,805691657.0
2012,75,New Brunswick,20769.0,991811.0,-971042.0
2012,75,Newfoundland and Labrador,449111.0,301554.0,147557.0
2012,75,Nova Scotia,204467.0,515243.0,-310776.0
2012,75,Nunavut,905.0,,905.0
2012,75,Ontario,3669002851.0,230682029.0,3438320822.0
2012,75,Prince Edward Island,692729.0,,692729.0
2012,75,Quebec,83620451.0,127203822.0,-43583371.0
2012,75,Saskatchewan,1759560.0,6800774.0,-5041214.0
2012,75,Yukon Territory,,16215.0,-16215.0
2012,76,Alberta,92416172.0,142600718.0,-50184546.0
2012,76,British Columbia,558992840.0,465621183.0,93371657.0
2012,76,Manitoba,36654341.0,147348879.0,-110694538.0
2012,76,New Brunswick,7757366.0,27274555.0,-19517189.0
2012,76,Newfoundland and Labrador,1716566.0,130836.0,1585730.0
2012,76,Northwest Territories,178277.0,5.0,178272.0
2012,76,Nova Scotia,24390402.0,9054183.0,15336219.0
2012,76,Nunavut,712.0,,712.0
2012,76,Ontario,1886981780.0,2451576964.0,-564595184.0
2012,76,Prince Edward Island,621521.0,6338.0,615183.0
2012,76,Quebec,5940996091.0,442067111.0,5498928980.0
2012,76,Saskatchewan,22578191.0,71895548.0,-49317357.0
2012,76,Yukon Territory,,44253.0,-44253.0
2012,78,Alberta,58521.0,277458.0,-218937.0
2012,78,British Columbia,197843525.0,952863.0,196890662.0
2012,78,Manitoba,178934.0,2415925.0,-2236991.0
2012,78,New Brunswick,149471813.0,18374.0,149453439.0
2012,78,Newfoundland and Labrador,,180.0,-180.0
2012,78,Nova Scotia,1771574.0,7649.0,1763925.0
2012,78,Ontario,95882422.0,7169879.0,88712543.0
2012,78,Quebec,158573548.0,6532082.0,152041466.0
2012,78,Saskatchewan,3210.0,368857.0,-365647.0
2012,79,Alberta,264452.0,299469.0,-35017.0
2012,79,British Columbia,583643377.0,3154893.0,580488484.0
2012,79,Manitoba,94821479.0,2398410.0,92423069.0
2012,79,New Brunswick,,160009.0,-160009.0
2012,79,Newfoundland and Labrador,,26494.0,-26494.0
2012,79,Nova Scotia,155976.0,19647.0,136329.0
2012,79,Ontario,56213370.0,40233672.0,15979698.0
2012,79,Prince Edward Island,31.0,,31.0
2012,79,Quebec,393659708.0,15776506.0,377883202.0
2012,79,Saskatchewan,149864.0,418938.0,-269074.0
2012,80,Alberta,5771559.0,734284.0,5037275.0
2012,80,British Columbia,11362983.0,4217732.0,7145251.0
2012,80,Manitoba,,446555.0,-446555.0
2012,80,New Brunswick,7226.0,1198169.0,-1190943.0
2012,80,Nova Scotia,269036.0,68835.0,200201.0
2012,80,Ontario,9502104.0,45008200.0,-35506096.0
2012,80,Quebec,34444563.0,34261093.0,183470.0
2012,80,Saskatchewan,,92654.0,-92654.0
2012,80,Yukon Territory,,80.0,-80.0
2012,81,Alberta,142439532.0,6359520.0,136080012.0
2012,81,British Columbia,42160762.0,40844714.0,1316048.0
2012,81,Manitoba,8837435.0,11566311.0,-2728876.0
2012,81,New Brunswick,4274.0,337727.0,-333453.0
2012,81,Newfoundland and Labrador,,556038.0,-556038.0
2012,81,Northwest Territories,243.0,,243.0
2012,81,Nova Scotia,129515.0,623899.0,-494384.0
2012,81,Ontario,219411161.0,251968360.0,-32557199.0
2012,81,Prince Edward Island,23151.0,,23151.0
2012,81,Quebec,55374605.0,124979989.0,-69605384.0
2012,81,Saskatchewan,688444.0,2876613.0,-2188169.0
2012,82,Alberta,44889490.0,218945286.0,-174055796.0
2012,82,British Columbia,79178329.0,203691095.0,-124512766.0
2012,82,Manitoba,11071137.0,93837412.0,-82766275.0
2012,82,New Brunswick,290532.0,7935517.0,-7644985.0
2012,82,Newfoundland and Labrador,396301.0,1202923.0,-806622.0
2012,82,Northwest Territories,46921.0,,46921.0
2012,82,Nova Scotia,843457.0,4068940.0,-3225483.0
2012,82,Nunavut,3384.0,,3384.0
2012,82,Ontario,539949616.0,1429870546.0,-889920930.0
2012,82,Prince Edward Island,52144.0,630.0,51514.0
2012,82,Quebec,128685576.0,221429893.0,-92744317.0
2012,82,Saskatchewan,773115.0,76399340.0,-75626225.0
2012,82,Yukon Territory,5913253.0,182532.0,5730721.0
2012,83,Alberta,8970354.0,82124841.0,-73154487.0
2012,83,British Columbia,33243131.0,195381896.0,-162138765.0
2012,83,Manitoba,8520541.0,95968379.0,-87447838.0
2012,83,New Brunswick,4780119.0,9841771.0,-5061652.0
2012,83,Newfoundland and Labrador,162284.0,73285336.0,-73123052.0
2012,83,Northwest Territories,243.0,,243.0
2012,83,Nova Scotia,5751598.0,3945617.0,1805981.0
2012,83,Nunavut,9749.0,,9749.0
2012,83,Ontario,933297959.0,1738958053.0,-805660094.0
2012,83,Prince Edward Island,221908.0,8429.0,213479.0
2012,83,Quebec,165466325.0,287460578.0,-121994253.0
2012,83,Saskatchewan,376864.0,16855082.0,-16478218.0
2012,83,Yukon Territory,,55672.0,-55672.0
2012,84,Alberta,4103173783.0,5371896588.0,-1268722805.0
2012,84,British Columbia,1690271326.0,6458511427.0,-4768240101.0
2012,84,Manitoba,1126175373.0,4961923851.0,-3835748478.0
2012,84,New Brunswick,108223324.0,496268882.0,-388045558.0
2012,84,Newfoundland and Labrador,20390738.0,196521379.0,-176130641.0
2012,84,Northwest Territories,407362.0,286469.0,120893.0
2012,84,Nova Scotia,168868571.0,630791839.0,-461923268.0
2012,84,Nunavut,364585.0,,364585.0
2012,84,Ontario,18721008779.0,37954326571.0,-19233317792.0
2012,84,Prince Edward Island,139388893.0,983476.0,138405417.0
2012,84,Quebec,6052302699.0,7766355879.0,-1714053180.0
2012,84,Saskatchewan,650150114.0,3626660921.0,-2976510807.0
2012,84,Yukon Territory,642957.0,6961721.0,-6318764.0
2012,85,Alberta,521678248.0,1996764203.0,-1475085955.0
2012,85,British Columbia,735516753.0,4859029009.0,-4123512256.0
2012,85,Manitoba,182833432.0,1422462302.0,-1239628870.0
2012,85,New Brunswick,12454777.0,177496768.0,-165041991.0
2012,85,Newfoundland and Labrador,24096206.0,53779370.0,-29683164.0
2012,85,Northwest Territories,118400.0,34029.0,84371.0
2012,85,Nova Scotia,109865001.0,196742785.0,-86877784.0
2012,85,Nunavut,1291414.0,,1291414.0
2012,85,Ontario,10090176938.0,30303506730.0,-20213329792.0
2012,85,Prince Edward Island,13450226.0,108622.0,13341604.0
2012,85,Quebec,3151415731.0,5805680406.0,-2654264675.0
2012,85,Saskatchewan,145308475.0,569548733.0,-424240258.0
2012,85,Yukon Territory,209906.0,972036.0,-762130.0
2012,86,Alberta,5077190.0,143029750.0,-137952560.0
2012,86,British Columbia,4040098.0,148455824.0,-144415726.0
2012,86,Manitoba,53769101.0,138838843.0,-85069742.0
2012,86,New Brunswick,723781.0,2700595.0,-1976814.0
2012,86,Newfoundland and Labrador,42082.0,209058.0,-166976.0
2012,86,Nova Scotia,485559.0,2550230.0,-2064671.0
2012,86,Ontario,209519785.0,586514122.0,-376994337.0
2012,86,Prince Edward Island,11704889.0,1645.0,11703244.0
2012,86,Quebec,94238059.0,251097597.0,-156859538.0
2012,86,Saskatchewan,560011.0,31055032.0,-30495021.0
2012,86,Yukon Territory,,37563.0,-37563.0
2012,87,Alberta,308926889.0,1483327849.0,-1174400960.0
2012,87,British Columbia,337235876.0,3364806150.0,-3027570274.0
2012,87,Manitoba,797858340.0,2560468947.0,-1762610607.0
